imgnum;ephy_name;organ;reject;species;img_dir;patho
8dd1afebad7781ff8913b2c3fd90dd72f5e4d57a;7388a6f3-d647-480d-baf1-b5cb7f557f5f-phytotoxicite_radis2.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/8dd1afebad7781ff8913b2c3fd90dd72f5e4d57a.jpeg;phytotoxicite
18f814361e4fdf479b3f237d7739602d82199e3b;74ecaaf3-8982-4caf-902b-10c1372854a4-phytotoxicite_radis5.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/18f814361e4fdf479b3f237d7739602d82199e3b.jpeg;phytotoxicite
32a9fbcbb6ab05685444625181a2c5edd3a0b406;8e56440d-c657-4b75-8e7d-088c4da6696b-phytotoxicite_radis18.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/32a9fbcbb6ab05685444625181a2c5edd3a0b406.jpeg;phytotoxicite
0853b2a0dce784b84c9da309b637c9edb1c839dc;928a524c-a0e9-4896-b152-187b7d6b2bf0-phytotoxicite_radis23.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/0853b2a0dce784b84c9da309b637c9edb1c839dc.jpeg;phytotoxicite
2b65998ed6cd3b4cf017ae522be48a1b2fe57cb6;acdb18c2-e7df-4b08-afd1-6ec4d933e4bc-phytotoxicite_radis19.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/2b65998ed6cd3b4cf017ae522be48a1b2fe57cb6.jpeg;phytotoxicite
6eb0d4d3e76c97bb10ddd6b95578a5669687804c;af8933a6-630b-4c3d-b7ed-2f019e793065-phytotoxicite_radis7.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/6eb0d4d3e76c97bb10ddd6b95578a5669687804c.jpeg;phytotoxicite
5d69d8e11b27e1495c2ee50673530a84f3beb7a3;b0db99b0-2627-4c31-b92f-9deb4ffd555e-phytotoxicite_radis11.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/5d69d8e11b27e1495c2ee50673530a84f3beb7a3.jpeg;phytotoxicite
719d08ef25e2d5b78e6ab041686119da8f1c2838;c1b74862-f288-401b-90e3-33c80a8a093b-phytotoxicite_radis21.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/719d08ef25e2d5b78e6ab041686119da8f1c2838.jpeg;phytotoxicite
03c1386eb9857490d363411549e0eb5cf654c544;c47a757c-d50d-4bf6-8a43-88b4c3af6a30-phytotoxicite_radis13.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/03c1386eb9857490d363411549e0eb5cf654c544.jpeg;phytotoxicite
6d3e928ef9b68da30e28a927241f3888bfd63da3;c74ff75b-6a12-4303-b71e-96ab67ba2f17-phytotoxicite_radis25.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/6d3e928ef9b68da30e28a927241f3888bfd63da3.jpeg;phytotoxicite
4c5c0e6bd8a96fe2425d08fb0ad638f862f5076b;d52eee6f-4fb7-48cd-b38a-180478c7af17-phytotoxicite_engrais_radis.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/4c5c0e6bd8a96fe2425d08fb0ad638f862f5076b.jpeg;phytotoxicite
212679e7a509299750d7da0a3eb493b24112ff5e;db3db182-ba4e-40c5-a0aa-649b20084aaf-copie_de_phytotoxicite_8.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/212679e7a509299750d7da0a3eb493b24112ff5e.jpeg;phytotoxicite
ff76967e388a7c5d4490536fb97a3af462658f49;dc0f56e6-4a1d-4e0d-b73e-5ae6966668bd-phytotoxicite_radis16.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/ff76967e388a7c5d4490536fb97a3af462658f49.jpeg;phytotoxicite
2adda1e1d1abfa34a09dfb475c897add64b000d6;e0da4945-7b2b-4f33-99b7-946be0d513ee-phytotoxicite_radis24.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/2adda1e1d1abfa34a09dfb475c897add64b000d6.jpeg;phytotoxicite
4c7182a7cc639c0027f83c91c3a8888871c3d1bd;fede7b35-7fa4-46f4-89be-3073644382c1-phytotoxicite_radis30.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite/4c7182a7cc639c0027f83c91c3a8888871c3d1bd.jpeg;phytotoxicite
57d4c28349fa83019fde39ea88651d7dbd747a63;04bbde1b-c483-4a75-ae11-f97591dcca69-phytotoxicite_radisdsc_7798.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/57d4c28349fa83019fde39ea88651d7dbd747a63.jpeg;phytotoxicite_herbicide
46a467d78bf433332531d27c4a8a2a93abe39297;115b38c7-9784-41eb-b645-80372cef5836-herbicide_radis4.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/46a467d78bf433332531d27c4a8a2a93abe39297.jpeg;phytotoxicite_herbicide
97356a262490b02260b7c2d32aa5c2b1c67d6e46;1411a0d9-03f0-42a1-92c7-fc5b5f99f068-img_2149.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/97356a262490b02260b7c2d32aa5c2b1c67d6e46.jpeg;phytotoxicite_herbicide
69ad3004992504a19e421cdfc1568cd388978503;16207685-2eeb-4a25-a087-d2156989c21b-phytotoxicite_radisdsc_7794.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/69ad3004992504a19e421cdfc1568cd388978503.jpeg;phytotoxicite_herbicide
688548fdcb804579a9935682d0b9c32e5c33cdb1;18d7fe3a-9bbe-4f0e-9a01-b5313d36c562-phyto_herbicide_radis6.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/688548fdcb804579a9935682d0b9c32e5c33cdb1.jpeg;phytotoxicite_herbicide
04b04eae869a8cd220c9c85af909c0b30868688a;1a03940a-6361-4742-a3e4-c2041298eb1a-phytotoxicite_radisdsc_7800.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/04b04eae869a8cd220c9c85af909c0b30868688a.jpeg;phytotoxicite_herbicide
c0129c0649207a30b34b427db6fc0f2a602619e3;1d668a92-f6bb-4947-83ae-3f210effe8b7-phyto_herbicide_radis10.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/c0129c0649207a30b34b427db6fc0f2a602619e3.jpeg;phytotoxicite_herbicide
94d22acdf072e65f48d3f4542b8c54f490370765;1fb6f25f-12d2-4150-9e47-f6d88a5c8f8e-herbicide_radis5.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/94d22acdf072e65f48d3f4542b8c54f490370765.jpeg;phytotoxicite_herbicide
f535b68fd6fdc9054409223192c0c5227e8b7d5f;20e0c2f5-9968-4761-9f19-ee9578417e0d-phytotoxicite_radisdsc_7792.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/f535b68fd6fdc9054409223192c0c5227e8b7d5f.jpeg;phytotoxicite_herbicide
ba023d4fcb7ac158d15ce61ee99bea946945136a;28a3b366-760f-4555-a6fa-059dcbd1f08f-phytotoxicite_radisdsc_7801.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/ba023d4fcb7ac158d15ce61ee99bea946945136a.jpeg;phytotoxicite_herbicide
ebf685449e43a08a13455362cfde1f0be718bd12;2cf2f12b-d308-4557-a0ca-07ce2463a454-img_2148.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/ebf685449e43a08a13455362cfde1f0be718bd12.jpeg;phytotoxicite_herbicide
c2dbecdf734f705dd32090733223843336d84c33;3005bfba-1075-4703-897e-f4c015cba914-phyto_herbicide_radis12.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/c2dbecdf734f705dd32090733223843336d84c33.jpeg;phytotoxicite_herbicide
ebbbbae7d46f1d7748222aef0ffeb630639ba835;31755cd8-173d-4081-ba97-75533aeec590-dsc_8270.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/ebbbbae7d46f1d7748222aef0ffeb630639ba835.jpeg;phytotoxicite_herbicide
280bd97743fe14d428db36f74acdb25550321bdd;393772f9-efb4-4e06-bfff-53d4599f6f1b-dsc2_4855_18.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/280bd97743fe14d428db36f74acdb25550321bdd.jpeg;phytotoxicite_herbicide
e84f88f11522a5fba6b1f280da06eb3c87dce218;3b492bdf-33dd-4e97-9fa4-de076f2e7004-phyto_herbicide_radis13.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/e84f88f11522a5fba6b1f280da06eb3c87dce218.jpeg;phytotoxicite_herbicide
0b874b4b7d1cd0ac33b9c2ea7b9ee6c2ffba8e92;3bee14f6-938d-4339-bf92-21a218ee49aa-phytotoxicite_radisdsc_7799.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/0b874b4b7d1cd0ac33b9c2ea7b9ee6c2ffba8e92.jpeg;phytotoxicite_herbicide
1686d99ecc5a3c2eb9316bb8fd4508a0980725d6;3c15a65a-224a-4be5-8c59-d9897165b037-phyto_herbicide_radis3.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/1686d99ecc5a3c2eb9316bb8fd4508a0980725d6.jpeg;phytotoxicite_herbicide
bf2a60eef35ac9529bac33c886a83404698aa68d;3ccc7e45-e3a7-4110-a84b-dd2b5ceed363-dsc_4843.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/bf2a60eef35ac9529bac33c886a83404698aa68d.jpeg;phytotoxicite_herbicide
f6907c48357d1c94c7e395fc56e43b946d7bb498;41668c57-20a2-4719-944b-a32510ae578a-phytotoxicite_radisdsc_7797.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/f6907c48357d1c94c7e395fc56e43b946d7bb498.jpeg;phytotoxicite_herbicide
53882d0b7ca4696feab9210cecf6f56642588cc2;4aa2c7f3-3b41-49da-80f6-6db003ac408a-herbicide_radis6.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/53882d0b7ca4696feab9210cecf6f56642588cc2.jpeg;phytotoxicite_herbicide
645e9fbdabd5028a7080489cd678444fef828b8b;52f6f33d-f908-4c42-9858-f90546b39a5a-herbicide_radis2.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/645e9fbdabd5028a7080489cd678444fef828b8b.jpeg;phytotoxicite_herbicide
2e74c1cd4d080ebce50c50f7878fc75ef64e8081;5eed2f24-412c-4d03-a320-f8a20f64b88e-phyto_herbicide_radis14.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/2e74c1cd4d080ebce50c50f7878fc75ef64e8081.jpeg;phytotoxicite_herbicide
dd03701f7d8b28654a1d099144f13eda5f372e3e;6342cc92-6ff0-425c-b77e-4e30fd6163e6-dsc_4842.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/dd03701f7d8b28654a1d099144f13eda5f372e3e.jpeg;phytotoxicite_herbicide
02f1eb1d2d315cb9c161f3ed4019e9bf4adf4b9a;674fc09f-5403-468e-a58c-6125bfb0fd09-phyto_herbicide_radis9.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/02f1eb1d2d315cb9c161f3ed4019e9bf4adf4b9a.jpeg;phytotoxicite_herbicide
37b8affc83f6d8cc137c9c944d308f5c2321e792;6ad65f98-0d9f-4b8a-8671-0629a090fd7f-img_2297.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/37b8affc83f6d8cc137c9c944d308f5c2321e792.jpeg;phytotoxicite_herbicide
bfe75c5d435e3067d3bac5821ce0ca2b4fd8b9c0;71c4b2b0-5097-400e-920e-023d14076d32-dsc_4875.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/bfe75c5d435e3067d3bac5821ce0ca2b4fd8b9c0.jpeg;phytotoxicite_herbicide
694e2d262d9ec26d9e3e8999cd36a869ea330f03;77e834d2-8f85-4459-8bae-e6fb144d69ca-phyto_herbicide_radis2.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/694e2d262d9ec26d9e3e8999cd36a869ea330f03.jpeg;phytotoxicite_herbicide
7bf55cc16e89d59ce3dc54e32135d4a28d7f49c2;7c89e654-1478-44f9-a090-1602fe1389df-img_2146.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/7bf55cc16e89d59ce3dc54e32135d4a28d7f49c2.jpeg;phytotoxicite_herbicide
c9ff32dfc6e97b0cb624d8a50008857879fc32ab;7d16b15b-9762-4b84-be89-94cb64ae2a6b-herbicide_radis7.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/c9ff32dfc6e97b0cb624d8a50008857879fc32ab.jpeg;phytotoxicite_herbicide
fa0be86c73061df8a49fe71c611be87b3c110df4;8199482b-a91a-4964-9b89-271136d2e3a6-dsc_4876.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/fa0be86c73061df8a49fe71c611be87b3c110df4.jpeg;phytotoxicite_herbicide
6622e12b3d009eae6c5080c8b75859905137a22e;878f7291-6997-4247-b261-8707a03dd720-dsc2_4855_21.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/6622e12b3d009eae6c5080c8b75859905137a22e.jpeg;phytotoxicite_herbicide
96070c63379ebe4e4ad2951273cad0bb1361f947;9002258e-6c16-411c-a7aa-d609d65c8254-phyto_herbicide_radis4.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/96070c63379ebe4e4ad2951273cad0bb1361f947.jpeg;phytotoxicite_herbicide
63e87237ceb33859be334a67e2e5ebb967b0eb7c;9b9e7e54-ef41-45e8-9c39-7a0df7c7ffc1-img_2147.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/63e87237ceb33859be334a67e2e5ebb967b0eb7c.jpeg;phytotoxicite_herbicide
69682fde9eec5058ae51c0c948157c0ca1dc0d81;9babf249-37cb-413b-bf24-db5756430491-phyto_herbicide_radis8.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/69682fde9eec5058ae51c0c948157c0ca1dc0d81.jpeg;phytotoxicite_herbicide
38191bfea7220ebaaf5b1fd04ec6a00ec03b3008;a223561b-7a5d-43b0-ad6b-b955a9c6a71c-dsc2_4855_19.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/38191bfea7220ebaaf5b1fd04ec6a00ec03b3008.jpeg;phytotoxicite_herbicide
19c815e6d1e7c988457342beca63d02fb934d9fb;a69c77a2-ce4e-4b82-a6b1-e8bf3c9707b1-phytotoxicite_radisdsc_7795_copie.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/19c815e6d1e7c988457342beca63d02fb934d9fb.jpeg;phytotoxicite_herbicide
042fc98829d92e05ffb6a67744e25d7b3251ed85;a99a3d9d-6b70-4ca2-adb9-6e1d375ee694-phyto_herbicide_radis5.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/042fc98829d92e05ffb6a67744e25d7b3251ed85.jpeg;phytotoxicite_herbicide
908d5db27178ef180efd4414c6164d3c62da02af;acd58e50-9a0a-4574-b655-6c9187ec4295-phytotoxicite_radisdsc_7796.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/908d5db27178ef180efd4414c6164d3c62da02af.jpeg;phytotoxicite_herbicide
208e6e9873ed937888ef3fe0141d683000bf9835;aefdbda7-950b-4863-b360-e60028006263-phytotoxicite_radisdsc_7798_copie.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/208e6e9873ed937888ef3fe0141d683000bf9835.jpeg;phytotoxicite_herbicide
f73d70a1a8c030d6882cba085fdd7431d306a89a;b653fbc0-907a-4ca4-bcc5-2cb55397031f-dsc_4873.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/f73d70a1a8c030d6882cba085fdd7431d306a89a.jpeg;phytotoxicite_herbicide
1c43c7d1d0438545526197f6f04bf594b2a76727;b6675e63-bc8c-4559-8e04-9f95932405ec-img_2296.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/1c43c7d1d0438545526197f6f04bf594b2a76727.jpeg;phytotoxicite_herbicide
3ee9302230025d406bb93ca7ea8b5bf07f224750;bc8fa0d9-690c-4162-bf1a-2cbb4fdf8418-herbicide_radis3.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/3ee9302230025d406bb93ca7ea8b5bf07f224750.jpeg;phytotoxicite_herbicide
70367f8b9f4fde3314135a39d67dc7b06264c96e;bf832960-0bf5-4e0c-9582-7695295c721e-herbicide_radis1.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/70367f8b9f4fde3314135a39d67dc7b06264c96e.jpeg;phytotoxicite_herbicide
d335e81384ae582d98ef1cb3271f28153f1c2932;c13b454d-7650-4bd3-9e89-14b0854542fb-phyto_herbicide_radis11.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/d335e81384ae582d98ef1cb3271f28153f1c2932.jpeg;phytotoxicite_herbicide
075df102277a7d6657a66a94e890071175bab99a;c2456620-e1bf-4630-8ab1-d6cb07a34b57-phyto_herbicide_radis7.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/075df102277a7d6657a66a94e890071175bab99a.jpeg;phytotoxicite_herbicide
6bfba61efbe779b3d7ac36bb0dd869ab0175a88e;c4e608c2-a7e1-4469-9935-0e71c8ee410e-herbicide_radis8.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/6bfba61efbe779b3d7ac36bb0dd869ab0175a88e.jpeg;phytotoxicite_herbicide
8448e4bf5415b385ea952b5075a4e607a45e460e;c7391fd5-1c7d-44ba-af07-e77f200f153c-dsc_4874.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/8448e4bf5415b385ea952b5075a4e607a45e460e.jpeg;phytotoxicite_herbicide
3f4551dfee3ffac8c0cfca26a1adcb884a084d3f;cbb736c6-233a-4c23-b1b1-715f2fddb62d-phyto_herbicide_radis1.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/3f4551dfee3ffac8c0cfca26a1adcb884a084d3f.jpeg;phytotoxicite_herbicide
7ffe55d6183aa38b46ce610577c6e60dfb14196f;e0d2a353-d9eb-4765-b684-76a489a23f15-dsc_4877.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/7ffe55d6183aa38b46ce610577c6e60dfb14196f.jpeg;phytotoxicite_herbicide
263a32725d15bd6cca5d4c0cb7e582a6b13c1fca;e1e6f50d-fa6e-46c5-b308-3683bd4f96c5-phytotoxicite_radisdsc_7795.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/263a32725d15bd6cca5d4c0cb7e582a6b13c1fca.jpeg;phytotoxicite_herbicide
c7ffdb14c8dce2b9e1b1aba4ffd1e38e4f6e10c7;e588fae9-d4db-4e55-b3eb-f3752cd30816-phytotoxicite_radisdsc_7801_copie.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/c7ffdb14c8dce2b9e1b1aba4ffd1e38e4f6e10c7.jpeg;phytotoxicite_herbicide
f6cf422c175c635ef7b7b010591f837eeae97208;f3461219-1c45-4cc8-80c9-01e760621d40-herbicide_radis9.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/f6cf422c175c635ef7b7b010591f837eeae97208.jpeg;phytotoxicite_herbicide
98c5c79134b7511240758fe1af57c2d5ed9ad4f6;f5697e2c-6b59-4fa0-a61b-4c47932e8c95-dsc2_4855_20.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/98c5c79134b7511240758fe1af57c2d5ed9ad4f6.jpeg;phytotoxicite_herbicide
422b4ea28f0ea9fc2477a0fef6ab272b12577d08;f8512da9-a04f-4b1c-9a4e-f96bb1a2493b-phytotoxicite_radisdsc_7793.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/phytotoxicite_herbicide/422b4ea28f0ea9fc2477a0fef6ab272b12577d08.jpeg;phytotoxicite_herbicide
48ba5baf6c4d8485d3d89c7eb9f6e96344592750;0214a54b-1912-4cc8-827a-a1f91801f7d5-r_solani_radis_13.jpg;other;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/48ba5baf6c4d8485d3d89c7eb9f6e96344592750.jpeg;rhizoctonia_solani
c9029bb261e9595d036e4a9a0a275faa9122ee91;04bdb4fe-a21b-40b7-85a5-d7d8af98d3ee-r_solani_radis_34.jpg;fruit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/c9029bb261e9595d036e4a9a0a275faa9122ee91.jpeg;rhizoctonia_solani
97e4d4c4f14517bac2fef430154a994172356ce9;07f2314f-de19-4148-8a27-8a6797b4e01e-r_solani_radis_35.jpg;fruit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/97e4d4c4f14517bac2fef430154a994172356ce9.jpeg;rhizoctonia_solani
ba1e9eb7795ad4c0b7a83941810105e61c5facd5;0a726b45-cd57-474b-a7ca-0f167c232ccc-copie_de_r_solani_radis_34.jpg;fruit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/ba1e9eb7795ad4c0b7a83941810105e61c5facd5.jpeg;rhizoctonia_solani
33e268b58afa2146d0a4e12a72ec1b4eddd7f39d;0f438795-911b-47ba-b5d3-d51336a921a6-r_solani_radis_6.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/33e268b58afa2146d0a4e12a72ec1b4eddd7f39d.jpeg;rhizoctonia_solani
170613194c939d5d394a19d02dfae42749157b23;118959a7-3085-49d5-8b7a-82844f892785-r_solani_radis_7.jpg;fruit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/170613194c939d5d394a19d02dfae42749157b23.jpeg;rhizoctonia_solani
7d8da6be59e1c9b2b3738d7f8b4bad3102c1e951;17bd87fd-3e2e-48e2-be3a-2242567d6edf-copie_de_r_solani_radis_4.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/7d8da6be59e1c9b2b3738d7f8b4bad3102c1e951.jpeg;rhizoctonia_solani
81bda51f962acf6a7fae79f6a9fe76fbd5b437a0;193e58f4-b33b-4586-89e3-0642d93fad99-r_solani_radis_16.jpg;fruit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/81bda51f962acf6a7fae79f6a9fe76fbd5b437a0.jpeg;rhizoctonia_solani
344038d8f369c1c3da46c797b26f654749ef8441;19ee8cb8-1376-4bef-a543-3a3225350761-r_solani_radis_27.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/344038d8f369c1c3da46c797b26f654749ef8441.jpeg;rhizoctonia_solani
ac27b7f924c06c6f43a51be291e779e235fcfcd9;1caccd11-436e-4e75-801e-edc1cbc847c9-r_solani_radis_18.jpg;fruit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/ac27b7f924c06c6f43a51be291e779e235fcfcd9.jpeg;rhizoctonia_solani
03c81697cae09991b2e1ef7a70b767ba7d64f3d1;218e5860-1bec-4c4c-86d8-b4332558f774-r_solani_radis_5.jpg;leaf;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/03c81697cae09991b2e1ef7a70b767ba7d64f3d1.jpeg;rhizoctonia_solani
92681cb6f4d548912a2cc3e42540f1305c8afccd;24a79568-9f97-49a1-950f-61ed1c6ba6ed-r_solani_radis_24.jpg;habit;False;Raphanus raphanistrum L;../data/PN_data/m/Images/Raphanus raphanistrum L/rhizoctonia_solani/92681cb6f4d548912a2cc3e42540f1305c8afccd.jpeg;rhizoctonia_solani
